caseid,activity,activity_no,y_acc_sum,z_t,n_t,q_t,h_t,b_t,s_t,v_t,u_t,starttime,endtime,arrival_datetime,start_datetime,end_datetime,start_day,start_hour
0,d,1,0,0.7399103939307803,0.7399103939307803,0.9187300889114872,0.0820000022649765,0.0968196927157304,0.0,0.2199920120873752,0.3988117070680821,0.9187300889114872,1.1387221009988624,2023-01-02 11:45:28,2023-01-02 16:02:58,2023-01-02 21:19:45,Monday,16
0,b,2,0,0.7399103939307803,1.1387221009988624,1.1798227346924022,0.04100000113248825,0.00010063256105143911,0.3201772653075978,0.22384779496923013,0.5851256939703676,1.5,1.7238477949692301,2023-01-02 11:45:28,2023-01-03 06:00:00,2023-01-03 11:22:20,Tuesday,6
0,j,3,0,0.7399103939307803,1.7238477949692301,1.8694402783394972,0.12300000339746475,0.02259247997280222,0.0,0.29586711831255,0.441459601682817,1.869440278339497,2.165307396652047,2023-01-02 11:45:28,2023-01-03 14:51:59,2023-01-03 21:58:02,Tuesday,14
0,b,4,0,0.7399103939307803,2.165307396652047,2.276508289265597,0.0820000022649765,0.029200890348573327,0.223491710734403,0.13740093571943338,0.47209353906738616,2.5,2.6374009357194335,2023-01-02 11:45:28,2023-01-04 06:00:00,2023-01-04 09:17:51,Wednesday,6
0,c,5,0,0.7399103939307803,2.637400935719433,2.7343901469265695,0.0820000022649765,0.014989208942159797,0.0,0.2818481345379187,0.378837345745055,2.7343901469265695,3.016238281464488,2023-01-02 11:45:28,2023-01-04 11:37:31,2023-01-04 18:23:22,Wednesday,11
1,c,1,0,4.064072733348191,4.064072733348191,4.323885747596264,0.04100000113248825,0.2188130131155842,0.17611425240373624,0.6194182309367146,1.0553454975885233,4.5,5.119418230936715,2023-01-05 19:32:15,2023-01-06 06:00:00,2023-01-06 20:51:57,Friday,6
1,h,2,0,4.064072733348191,5.119418230936715,5.266910010607994,0.12300000339746475,0.02449177627381448,2.233089989392006,0.9224834700684021,3.3030652391316875,7.5,8.422483470068402,2023-01-05 19:32:15,2023-01-09 06:00:00,2023-01-10 04:08:22,Monday,6
2,d,1,0,7.458486867161309,7.458486867161309,0.7598469487537987,0.0,0.30136008159249034,0.0,0.2564965406157678,0.5578566222082582,7.759846948753799,8.016343489369566,2023-01-09 05:00:13,2023-01-09 12:14:10,2023-01-09 18:23:32,Monday,12
2,d,2,0,7.458486867161309,8.016343489369566,1.1276481963694263,0.04100000113248825,0.07030470586737163,0.37235180363057374,0.39568998505446235,0.879346495684896,8.5,8.895689985054462,2023-01-09 05:00:13,2023-01-10 06:00:00,2023-01-10 15:29:47,Tuesday,6
2,e,3,0,7.458486867161309,8.895689985054462,2.1167670069934648,0.12300000339746475,0.0980770185415386,0.38323299300653524,0.5537176010004853,1.1580276159460239,9.5,10.053717601000486,2023-01-09 05:00:13,2023-01-11 06:00:00,2023-01-11 19:17:21,Wednesday,6
