caseid,activity,activity_no,y_acc_sum,z_t,n_t,q_t,h_t,b_t,s_t,v_t,u_t,starttime,endtime,arrival_datetime,start_datetime,end_datetime,start_day,start_hour
0,e,1,0,0.5103439155945686,0.5103439155945686,0.7363005104369247,0.0820000022649765,0.14395659257737958,0.0,0.319691174664929,0.5456477695072851,0.7363005104369247,1.0559916851018536,2023-01-02 06:14:53,2023-01-02 11:40:16,2023-01-02 19:20:37,Monday,11
0,d,2,0,0.5103439155945686,1.0559916851018536,1.3693577020969874,0.0820000022649765,0.23136601473015722,0.13064229790301263,1.6002510672997894,2.044259382197936,1.5,3.1002510672997894,2023-01-02 06:14:53,2023-01-03 06:00:00,2023-01-04 20:24:21,Tuesday,6
0,b,3,0,0.5103439155945686,3.1002510672997894,3.1982107697170488,0.04100000113248825,0.056959701284771146,0.30178923028295124,2.592558240231802,2.9923071729320125,3.5,6.092558240231802,2023-01-02 06:14:53,2023-01-05 06:00:00,2023-01-07 20:13:17,Thursday,6
0,f,4,0,0.5103439155945686,6.092558240231802,6.1426953129237285,0.0,0.0501370726919266,1.3573046870762715,0.41686281284621785,1.824304572614416,7.5,7.916862812846218,2023-01-02 06:14:53,2023-01-09 06:00:00,2023-01-09 16:00:16,Monday,6
0,c,5,0,0.5103439155945686,7.916862812846218,1.0538599054639253,0.04100000113248825,0.09599709148521934,0.4461400945360747,0.501146119980759,1.0842833071345412,8.5,9.00114611998076,2023-01-02 06:14:53,2023-01-10 06:00:00,2023-01-10 18:01:39,Tuesday,6
1,e,1,0,0.776833057168282,0.776833057168282,0.9018912308519385,0.0820000022649765,0.04305817141867991,0.0,0.2306996549930604,0.3557578286767168,0.9018912308519385,1.132590885844999,2023-01-02 12:38:38,2023-01-02 15:38:43,2023-01-02 21:10:55,Monday,15
1,d,2,0,0.776833057168282,1.1325908858449987,1.352681233282826,0.0820000022649765,0.1380903451728508,0.14731876671717403,1.1327510565156271,1.5001601706706285,1.5,2.632751056515627,2023-01-02 12:38:38,2023-01-03 06:00:00,2023-01-04 09:11:09,Tuesday,6
1,b,3,0,0.776833057168282,2.632751056515627,2.7174413669802413,0.0820000022649765,0.0026903081996375107,0.0,0.42879057016131994,0.513480880625934,2.7174413669802413,3.146231937141561,2023-01-02 12:38:38,2023-01-04 11:13:06,2023-01-04 21:30:34,Wednesday,11
1,f,4,0,0.776833057168282,3.146231937141561,3.249559532365872,0.0820000022649765,0.021327592959334448,0.2504404676341281,0.1563628720091981,0.5101309348676372,3.5,3.6563628720091983,2023-01-02 12:38:38,2023-01-05 06:00:00,2023-01-05 09:45:09,Thursday,6
1,c,5,0,0.776833057168282,3.6563628720091983,3.700474048908761,0.04100000113248825,0.0031111757670741354,0.0,1.1689943987180984,1.2131055756176607,3.700474048908761,4.8694684476268595,2023-01-02 12:38:38,2023-01-05 10:48:40,2023-01-06 14:52:02,Thursday,10
2,e,1,0,0.8115963091561645,0.8115963091561645,0.90723270912941,0.0,0.09563639997324551,0.0,0.07496300250243983,0.17059940247568534,0.90723270912941,0.9821957116318498,2023-01-02 13:28:41,2023-01-02 15:46:24,2023-01-02 17:34:21,Monday,15
2,d,2,0,0.8115963091561645,0.9821957116318498,1.0888335944144354,0.04100000113248825,0.06563788165009739,0.4111664055855646,0.28942990157068416,0.8072341899388344,1.5,1.789429901570684,2023-01-02 13:28:41,2023-01-03 06:00:00,2023-01-03 12:56:46,Tuesday,6
2,b,3,0,0.8115963091561645,1.7894299015706843,2.0472091300931985,0.0,0.25777922852251434,0.4527908699068015,4.246967741475067,4.957537839904383,2.5,6.746967741475067,2023-01-02 13:28:41,2023-01-04 06:00:00,2023-01-08 11:55:38,Wednesday,6
2,f,4,0,0.8115963091561645,6.746967741475067,6.93103582760379,0.0820000022649765,0.10206808386374648,0.5689641723962104,1.0036827373263582,1.7567149958512915,7.5,8.503682737326358,2023-01-02 13:28:41,2023-01-09 06:00:00,2023-01-10 06:05:18,Monday,6
2,c,5,0,0.8115963091561645,8.503682737326358,1.661977539970632,0.12300000339746475,0.035294799246810414,0.0,3.3233361164330515,3.4816309190773267,8.661977539970632,11.985313656403683,2023-01-02 13:28:41,2023-01-10 09:53:14,2023-01-13 17:38:51,Tuesday,9
3,e,1,0,2.0458180989247543,2.0458180989247543,2.1462381719105905,0.0820000022649765,0.018420070720859598,0.3537618280894095,0.23604808953962456,0.6902299906148701,2.5,2.7360480895396244,2023-01-03 19:05:58,2023-01-04 06:00:00,2023-01-04 11:39:54,Wednesday,6
3,d,2,0,2.0458180989247543,2.7360480895396244,2.8923465979849077,0.0820000022649765,0.07429850618030692,0.0,0.9796674126546594,1.1359659210999429,2.8923465979849077,3.872014010639567,2023-01-03 19:05:58,2023-01-04 15:24:58,2023-01-05 14:55:42,Wednesday,15
3,b,3,0,2.0458180989247543,3.8720140106395675,3.977985139088179,0.0,0.1059711284486117,0.0,1.1457337368246125,1.2517048652732243,3.977985139088179,5.123718875912791,2023-01-03 19:05:58,2023-01-05 17:28:17,2023-01-06 20:58:09,Thursday,17
3,f,4,0,2.0458180989247543,5.123718875912791,5.1788439723275514,0.04100000113248825,0.01412509528227173,2.3211560276724486,0.586828089812592,2.9631092138998008,7.5,8.086828089812592,2023-01-03 19:05:58,2023-01-09 06:00:00,2023-01-09 20:05:01,Monday,6
3,c,5,0,2.0458180989247543,8.086828089812592,1.5297529415086988,0.0820000022649765,0.36092484943113096,0.0,1.269009428944561,1.7119342806406685,8.529752941508699,9.79876237045326,2023-01-03 19:05:58,2023-01-10 06:42:50,2023-01-11 13:10:13,Tuesday,6
4,e,1,0,2.4685895091112284,2.4685895091112284,2.5130020937459943,0.04100000113248825,0.003412583502277417,0.0,0.2853605155153185,0.32977310015008415,2.5130020937459943,2.7983626092613125,2023-01-04 05:14:46,2023-01-04 06:18:43,2023-01-04 13:09:38,Wednesday,6
4,d,2,0,2.4685895091112284,2.7983626092613125,2.851123284174147,0.0,0.05276067491283476,0.0,0.07878071838910129,0.13154139330193604,2.851123284174147,2.9299040025632483,2023-01-04 05:14:46,2023-01-04 14:25:37,2023-01-04 16:19:03,Wednesday,14
4,b,3,0,2.4685895091112284,2.929904002563249,3.0687173570792194,0.0820000022649765,0.056813352250994015,0.43128264292078056,0.7202756607607819,1.2903716581975329,3.5,4.220275660760782,2023-01-04 05:14:46,2023-01-05 06:00:00,2023-01-05 23:17:11,Thursday,6
4,f,4,0,2.4685895091112284,4.220275660760782,4.642105677387248,0.0820000022649765,0.3398300143614899,0.0,0.41876631239683415,0.8405963290233005,4.642105677387248,5.060871989784083,2023-01-04 05:14:46,2023-01-06 09:24:37,2023-01-06 19:27:39,Friday,9
4,c,5,0,2.4685895091112284,5.060871989784083,5.198028387397206,0.04100000113248825,0.0961563964806349,2.3019716126027943,0.8651954111236847,3.304323421339602,7.5,8.365195411123684,2023-01-04 05:14:46,2023-01-09 06:00:00,2023-01-10 02:45:52,Monday,6
5,e,1,0,3.020314281606884,3.020314281606884,3.1236320830845004,0.0,0.10331780147761628,0.37636791691549965,0.666978432760734,1.1466641511538498,3.5,4.166978432760734,2023-01-04 18:29:15,2023-01-05 06:00:00,2023-01-05 22:00:26,Thursday,6
5,d,2,0,3.020314281606884,4.166978432760734,4.191454015284741,0.0,0.024475582524006615,0.3085459847152592,0.49252989717288786,0.8255514644121537,4.5,4.992529897172888,2023-01-04 18:29:15,2023-01-06 06:00:00,2023-01-06 17:49:14,Friday,6
5,b,3,0,3.020314281606884,4.992529897172888,5.169927513196664,0.12300000339746475,0.05439761262631084,2.330072486803336,0.13870560749905386,2.6461757103261654,7.5,7.638705607499054,2023-01-04 18:29:15,2023-01-09 06:00:00,2023-01-09 09:19:44,Monday,6
5,f,4,0,3.020314281606884,7.638705607499054,0.7025351512971136,0.04100000113248825,0.022829542665571752,0.0,0.04529837419526898,0.10912791799332897,7.702535151297114,7.747833525492383,2023-01-04 18:29:15,2023-01-09 10:51:39,2023-01-09 11:56:52,Monday,10
5,c,5,0,3.020314281606884,7.747833525492383,0.842150873309035,0.04100000113248825,0.05331734668416363,0.0,0.23844762746970466,0.3327649752863565,7.842150873309035,8.08059850077874,2023-01-04 18:29:15,2023-01-09 14:12:41,2023-01-09 19:56:03,Monday,14
6,e,1,0,3.2053061226754807,3.2053061226754807,3.3996892347876044,0.12300000339746475,0.07138310871465894,0.10031076521239557,0.5156257244709473,0.8103196017954666,3.5,4.015625724470947,2023-01-04 22:55:38,2023-01-05 06:00:00,2023-01-05 18:22:30,Thursday,6
6,d,2,0,3.2053061226754807,4.015625724470947,4.320938990505065,0.12300000339746475,0.18231326263665307,0.17906100949493542,0.9128929040120107,1.397267179541064,4.500000000000001,5.412892904012011,2023-01-04 22:55:38,2023-01-06 06:00:00,2023-01-07 03:54:33,Friday,6
6,b,3,0,3.2053061226754807,5.412892904012011,5.74977536658168,0.12300000339746475,0.2138824591722043,1.7502246334183198,0.047445000877192695,2.1345520968651814,7.5,7.547445000877192,2023-01-04 22:55:38,2023-01-09 06:00:00,2023-01-09 07:08:19,Monday,6
6,f,4,0,3.2053061226754807,7.547445000877193,0.7563089958081273,0.0,0.2088639949309341,0.0,0.9766891986680042,1.1855531935989383,7.756308995808127,8.732998194476131,2023-01-04 22:55:38,2023-01-09 12:09:05,2023-01-10 11:35:31,Monday,12
6,c,5,0,3.2053061226754807,8.732998194476131,1.8967310224451843,0.12300000339746475,0.040732824571587285,0.0,0.6612533936594717,0.8249862216285238,8.896731022445184,9.557984416104656,2023-01-04 22:55:38,2023-01-10 15:31:17,2023-01-11 07:23:29,Tuesday,15
7,e,1,0,5.06342007948607,5.06342007948607,5.209650354424072,0.12300000339746475,0.02323027154053774,2.290349645575928,0.045170554737321233,2.4817504752512516,7.5,7.545170554737322,2023-01-06 19:31:19,2023-01-09 06:00:00,2023-01-09 07:05:02,Monday,6
7,d,2,0,5.06342007948607,7.545170554737322,0.8261489182652717,0.0820000022649765,0.198978361262974,0.0,0.42357816745688676,0.7045565309848372,7.826148918265272,8.249727085722158,2023-01-06 19:31:19,2023-01-09 13:49:39,2023-01-09 23:59:36,Monday,13
7,b,3,0,5.06342007948607,8.249727085722158,1.4590382176869046,0.0820000022649765,0.12731112969976932,0.04096178231309544,0.4224501113228068,0.672723025600648,8.5,8.922450111322807,2023-01-06 19:31:19,2023-01-10 06:00:00,2023-01-10 16:08:19,Tuesday,6
7,f,4,0,5.06342007948607,8.922450111322807,2.173164557718559,0.04100000113248825,0.209714445263264,0.3268354422814408,1.5401253632918934,2.1176752519690867,9.5,11.040125363291894,2023-01-06 19:31:19,2023-01-11 06:00:00,2023-01-12 18:57:46,Wednesday,6
7,c,5,0,5.06342007948607,11.040125363291892,4.140880824217847,0.0820000022649765,0.018755458660978608,0.359119175782153,0.2838224229751611,0.7436970596832693,11.5,11.783822422975161,2023-01-06 19:31:19,2023-01-13 06:00:00,2023-01-13 12:48:42,Friday,6
8,e,1,0,6.779398331800299,6.779398331800299,6.990789576662521,0.0820000022649765,0.12939124259724546,0.5092104233374792,0.2965038974289755,1.0171055656286767,7.5,7.796503897428975,2023-01-08 12:42:20,2023-01-09 06:00:00,2023-01-09 13:06:57,Monday,6
