caseid,activity,activity_no,y_acc_sum,n_t,u_t,z_t,h_t,b_t,q_t,s_t,v_t,arrival_datetime,start_datetime,end_datetime,start_day,start_hour
0,e,1,2.8257637512182336,2.154341317441448,2.8257637512182336,2.154341317441448,0.04100000113248825,0.011273472467879023,2.2066147910418152,0.29338520895818476,0.3780372248186008,2022-12-25 03:42:15,2022-12-25 12:00:00,2022-12-25 19:49:05,Sunday,12
0,d,2,6.47254882088083,2.8257637512182336,3.646785069662596,2.154341317441448,0.12300000339746475,0.0024453547131940575,2.9512091093288926,0.0,0.8210213184443624,2022-12-25 19:49:05,2022-12-25 22:49:44,2022-12-26 15:31:22,Sunday,22
0,f,3,10.538775848188871,3.646785069662596,4.066227027308042,2.154341317441448,0.0820000022649765,0.07400305679306385,3.8027881287206364,0.0,0.41944195764544556,2022-12-26 15:31:22,2022-12-26 19:16:00,2022-12-27 01:35:22,Monday,19
0,c,4,15.383099615497109,4.066227027308042,4.8443237673082375,2.154341317441448,0.0820000022649765,0.0834891796959385,4.231716209268956,0.2682837907310436,0.509812949269152,2022-12-27 01:35:22,2022-12-27 12:00:00,2022-12-27 20:15:49,Tuesday,12
0,b,5,22.703050924834248,4.8443237673082375,7.319951309337139,2.154341317441448,0.04100000113248825,0.023502650707924583,4.90882641914865,0.0,2.475627542028901,2022-12-27 20:15:49,2022-12-27 21:48:42,2022-12-30 07:40:43,Tuesday,21
1,e,1,3.448445630901088,3.365709634698592,3.448445630901088,3.365709634698592,0.0820000022649765,0.044204102252552314,3.491913739216121,0.008086260783878974,0.07464973541861654,2022-12-26 08:46:37,2022-12-26 12:00:00,2022-12-26 10:45:45,Monday,12
1,d,2,7.656208522511243,3.448445630901088,4.207762891610154,3.365709634698592,0.04100000113248825,0.058601796307794767,3.5480474283413708,0.0,0.7593172607090668,2022-12-26 10:45:45,2022-12-26 13:09:11,2022-12-27 04:59:10,Monday,13
1,f,3,12.149779101022917,4.207762891610154,4.493570578511674,3.365709634698592,0.0,0.20024540452826894,4.408008296138424,0.09199170386157629,0.19381598303994332,2022-12-27 04:59:10,2022-12-27 12:00:00,2022-12-27 11:50:44,Tuesday,12
1,c,4,17.33567100266852,4.493570578511674,5.185891901645604,3.365709634698592,0.0820000022649765,0.07649329137218012,4.6520638721488305,0.0,0.6923213231339301,2022-12-27 11:50:44,2022-12-27 15:38:58,2022-12-28 04:27:41,Tuesday,15
1,b,5,25.390103397397446,5.185891901645604,8.054432394728925,3.365709634698592,0.0,0.17267934813911368,5.358571249784718,2.1414287502152822,0.7271117428680381,2022-12-28 04:27:41,2022-12-30 12:00:00,2022-12-31 01:18:22,Friday,12
2,e,1,8.532174353345113,7.819337898153331,8.532174353345113,7.819337898153331,0.04100000113248825,0.050361615819833255,0.9106995151056525,0.0,0.7128364551917818,2022-12-30 19:39:50,2022-12-23 21:51:24,2022-12-31 12:46:19,Friday,21
2,d,2,17.30986027054893,8.532174353345113,8.777685917203817,7.819337898153331,0.0820000022649765,0.009998354029428632,1.6241727096395184,0.0,0.24551156385870387,2022-12-31 12:46:19,2022-12-24 14:58:48,2022-12-31 18:39:52,Saturday,14
2,f,3,26.441729608177134,8.777685917203817,9.131869337628201,7.819337898153331,0.0820000022649765,0.03296723445360931,1.892653153922403,0.0,0.3541834204243845,2022-12-31 18:39:52,2022-12-24 21:25:25,2023-01-01 03:09:53,Saturday,21
2,c,4,36.53653385919962,9.131869337628201,10.094804251022488,7.819337898153331,0.04100000113248825,0.02482550347065437,2.1976948422313427,0.3023051577686573,0.6606297556256302,2023-01-01 03:09:53,2022-12-25 12:00:00,2023-01-02 02:16:31,Sunday,12
2,b,5,47.62292297235784,10.094804251022488,11.086389113158223,7.819337898153331,0.04100000113248825,0.022136904260917502,3.1579411564158946,0.34205884358410543,0.6495260185516292,2023-01-02 02:16:31,2022-12-26 12:00:00,2023-01-03 02:04:24,Monday,12
3,e,1,14.503042990515995,13.211242441717769,14.503042990515995,13.211242441717769,0.0820000022649765,0.05104665882301848,6.344289102805764,1.1557108971942363,0.13608965160399084,2023-01-05 05:04:11,2022-12-30 12:00:00,2023-01-06 12:04:22,Friday,12
3,d,2,29.42099276768448,14.503042990515995,14.917949777168486,13.211242441717769,0.04100000113248825,0.020577545020491264,0.5646205366689756,0.0,0.41490678665249137,2023-01-06 12:04:22,2022-12-23 13:33:03,2023-01-06 22:01:50,Friday,13
3,f,3,44.57456355285786,14.917949777168486,15.153570785173377,13.211242441717769,0.0,0.0733183484665084,0.9912681256349938,0.0,0.23562100800489044,2023-01-06 22:01:50,2022-12-23 23:47:25,2023-01-07 03:41:08,Friday,23
3,c,4,60.03493909934815,15.153570785173377,15.460375546490287,13.211242441717769,0.04100000113248825,0.0011120087198086858,1.1956827950256734,0.30431720497432657,0.002487556342582329,2023-01-07 03:41:08,2022-12-24 12:00:00,2023-01-07 11:02:56,Saturday,12
3,b,5,76.56350705462131,15.460375546490287,16.52856795527316,13.211242441717769,0.04100000113248825,0.5346000376685157,2.0359755852912897,0.46402441470871025,0.6041679940741624,2023-01-07 11:02:56,2022-12-25 12:00:00,2023-01-08 12:41:08,Sunday,12
4,e,1,16.105409248246357,13.56244720786872,16.105409248246357,13.56244720786872,0.04100000113248825,0.040394187932012625,6.643841396933221,0.8561586030667794,1.6868034373108565,2023-01-05 13:29:55,2022-12-30 12:00:00,2023-01-08 02:31:47,Friday,12
