caseid,activity,activity_no,y_acc_sum,z_t,n_t,q_t,h_t,b_t,s_t,v_t,u_t,starttime,endtime,arrival_datetime,start_datetime,end_datetime,start_day,start_hour
0,b,1,0,5.306029624333698,5.306029624333698,5.399145578559079,0.0,0.09311595422538042,2.1008544214409213,0.08263881458795692,2.2766091902542587,7.5,7.582638814587957,2023-01-07 01:20:40,2023-01-09 06:00:00,2023-01-09 07:58:59,Monday,6
0,g,2,0,5.306029624333698,7.582638814587957,0.6253106971584277,0.04100000113248825,0.0016718814379822384,0.0,0.08599006350478024,0.12866194607525072,7.625310697158428,7.711300760663208,2023-01-07 01:20:40,2023-01-09 09:00:26,2023-01-09 11:04:16,Monday,9
0,d,3,0,5.306029624333698,7.7113007606632085,0.8590833168807421,0.12300000339746475,0.024782552820068953,0.0,0.06461190602743777,0.21239446224497147,7.859083316880742,7.92369522290818,2023-01-07 01:20:40,2023-01-09 14:37:04,2023-01-09 16:10:07,Monday,14
0,g,4,0,5.306029624333698,7.92369522290818,1.0047636363886205,0.04100000113248825,0.04006841234795192,0.49523636361137946,0.12928242716089272,0.7055872042527123,8.5,8.629282427160893,2023-01-07 01:20:40,2023-01-10 06:00:00,2023-01-10 09:06:10,Tuesday,6
0,b,5,0,5.306029624333698,8.629282427160893,1.7410910661627454,0.0,0.11180863900185291,0.0,0.029835323086799828,0.14164396208865274,8.741091066162745,8.770926389249546,2023-01-07 01:20:40,2023-01-10 11:47:10,2023-01-10 12:30:08,Tuesday,11
1,k,1,0,12.315685254819753,12.315685254819753,5.455900589625184,0.04100000113248825,0.09921533367294257,2.044099410374816,0.05290512913364276,2.23721987431389,14.5,14.552905129133643,2023-01-14 01:34:35,2023-01-16 06:00:00,2023-01-16 07:16:11,Monday,6
1,e,2,0,12.315685254819753,14.552905129133643,0.8487546428169797,0.04100000113248825,0.2548495125508489,0.0,0.16891338925677044,0.4647629029401076,14.84875464281698,15.01766803207375,2023-01-14 01:34:35,2023-01-16 14:22:12,2023-01-16 18:25:26,Monday,14
1,i,3,0,12.315685254819753,15.01766803207375,1.1435281739667058,0.0820000022649765,0.04386013962797918,0.3564718260332942,0.16941388583268072,0.6517458537589306,15.5,15.66941388583268,2023-01-14 01:34:35,2023-01-17 06:00:00,2023-01-17 10:03:57,Tuesday,6
1,c,4,0,12.315685254819753,15.66941388583268,1.7534636067739857,0.04100000113248825,0.04304971980881697,0.0,0.820949207056486,0.9049989279977912,15.753463606773986,16.57441281383047,2023-01-14 01:34:35,2023-01-17 12:04:59,2023-01-18 07:47:09,Tuesday,12
1,c,5,0,12.315685254819753,16.57441281383047,2.7308400828145984,0.12300000339746475,0.033427265586665145,0.0,0.007152651849462182,0.16357992083359207,16.7308400828146,16.73799273466406,2023-01-14 01:34:35,2023-01-18 11:32:24,2023-01-18 11:42:42,Wednesday,11
1,d,6,0,12.315685254819753,16.73799273466406,2.8069661516890534,0.04100000113248825,0.027973415892503618,0.0,0.035113553985127395,0.10408697101011927,16.806966151689053,16.84207970567418,2023-01-14 01:34:35,2023-01-18 13:22:01,2023-01-18 14:12:35,Wednesday,13
1,k,7,0,12.315685254819753,16.84207970567418,2.9189087303073435,0.04100000113248825,0.03582902350067374,0.0,1.5049907471008745,1.5818197717340365,16.918908730307344,18.423899477408217,2023-01-14 01:34:35,2023-01-18 16:03:13,2023-01-20 04:10:24,Wednesday,16
1,g,8,0,12.315685254819753,18.423899477408217,4.969617019306494,0.04100000113248825,0.5047175407657877,0.0,0.1710857817657045,0.7168033236639804,18.969617019306494,19.140702801072198,2023-01-14 01:34:35,2023-01-20 17:16:14,2023-01-20 21:22:36,Friday,17
1,b,9,0,12.315685254819753,19.140702801072198,5.254141505168263,0.0820000022649765,0.0314387018310874,2.2458584948317366,0.0774184329566691,2.4367156318844696,21.5,21.57741843295667,2023-01-14 01:34:35,2023-01-23 06:00:00,2023-01-23 07:51:28,Monday,6
