caseid,activity,activity_no,y_acc_sum,z_t,n_t,q_t,h_t,b_t,s_t,v_t,u_t,starttime,endtime,arrival_datetime,start_datetime,end_datetime,start_day,start_hour
0,d,1,0,0.6006554712074677,0.6006554712074677,0.6440076181355778,0.04100000113248825,0.00235214579562191,0.0,0.04253128973124439,0.08588343665935455,0.6440076181355778,0.6865389078668223,2023-01-02 08:24:56,2023-01-02 09:27:22,2023-01-02 10:28:36,Monday,9
0,f,2,0,0.6006554712074677,0.6865389078668223,1.1690014591283622,0.0820000022649765,0.4004625489965634,0.3309985408716378,0.6296755296069921,1.44313662174017,1.5,2.1296755296069922,2023-01-02 08:24:56,2023-01-03 06:00:00,2023-01-03 21:06:43,Tuesday,6
0,b,3,0,0.6006554712074677,2.1296755296069922,2.39616124994696,0.04100000113248825,0.2254857192074792,0.10383875005304022,0.7182512408176991,1.0885757112107068,2.5,3.218251240817699,2023-01-02 08:24:56,2023-01-04 06:00:00,2023-01-04 23:14:16,Wednesday,6
0,e,4,0,0.6006554712074677,3.218251240817699,3.4486831240727294,0.0820000022649765,0.1484318809900537,0.05131687592727063,0.6904620221737029,0.9722107813560037,3.5,4.190462022173703,2023-01-02 08:24:56,2023-01-05 06:00:00,2023-01-05 22:34:15,Thursday,6
1,f,1,0,0.8896616665540105,0.8896616665540105,0.9826159533342721,0.0820000022649765,0.01095428451528516,0.0,1.3388775721922062,1.431831858972468,0.9826159533342721,2.321493525526478,2023-01-02 15:21:06,2023-01-02 17:34:58,2023-01-04 01:42:57,Monday,17
1,e,2,0,0.8896616665540105,2.3214935255264786,2.585020661874912,0.0820000022649765,0.18152713408345683,0.0,0.9070421716629498,1.170569308011383,2.585020661874912,3.4920628335378616,2023-01-02 15:21:06,2023-01-04 08:02:25,2023-01-05 05:48:34,Wednesday,8
1,b,3,0,0.8896616665540105,3.4920628335378616,3.597307966994875,0.0820000022649765,0.023245131192036774,0.0,0.23423192592639572,0.339477059383409,3.597307966994875,3.831539892921271,2023-01-02 15:21:06,2023-01-05 08:20:07,2023-01-05 13:57:25,Thursday,8
1,c,4,0,0.8896616665540105,3.8315398929212705,3.8553271492617425,0.0,0.023787256340472,0.0,0.2964963871192001,0.32028364345967214,3.8553271492617425,4.151823536380943,2023-01-02 15:21:06,2023-01-05 14:31:40,2023-01-05 21:38:37,Thursday,14
1,e,5,0,0.8896616665540105,4.151823536380943,4.239580395393939,0.0820000022649765,0.005756856748019857,0.26041960460606095,0.6504252250120647,0.998601688631122,4.5,5.150425225012064,2023-01-02 15:21:06,2023-01-06 06:00:00,2023-01-06 21:36:36,Friday,6
1,f,6,0,0.8896616665540105,5.150425225012064,5.281080455798876,0.0820000022649765,0.048655228521835535,2.218919544201124,0.32871813036823233,2.678292905356168,7.5,7.828718130368232,2023-01-02 15:21:06,2023-01-09 06:00:00,2023-01-09 13:53:21,Monday,6
1,f,7,0,0.8896616665540105,7.828718130368232,0.9767166102312554,0.0820000022649765,0.06599847759804667,0.0,0.6277983292726718,0.7757968091356949,7.9767166102312554,8.604514939503927,2023-01-02 15:21:06,2023-01-09 17:26:28,2023-01-10 08:30:30,Monday,17
1,c,8,0,0.8896616665540105,8.604514939503927,1.6964595812944694,0.0820000022649765,0.009944639525565478,0.0,0.5422154563391834,0.6341600981297254,8.69645958129447,9.238675037633653,2023-01-02 15:21:06,2023-01-10 10:42:54,2023-01-10 23:43:41,Tuesday,10
